"";"comuna";"cut_comuna";"año";"variable";"cifra"
"3308";"MAIPÚ";"13119";2021;"Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes";86,9784077814856
"3309";"MAIPÚ";"13119";2021;"Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes";2,05460805783037
"3310";"MAIPÚ";"13119";2022;"Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias)";43,3535038517279
"3311";"MAIPÚ";"13119";2019;"Partición modal del transporte público (número de viajes en transporte público respecto al número total de viajes)";31,8
"3312";"MAIPÚ";"13119";2019;"Partición modal del transporte sustentable (suma de viajes en transporte público, caminata y bicicleta respecto al número total de viajes)";71
"3313";"MAIPÚ";"13119";2020;"Población estimada de migrantes internacionales por comuna";23063
"3314";"MAIPÚ";"13119";2020;"Porcentaje de  la superficie cubierta por vegetación total";14,21
"3315";"MAIPÚ";"13119";2022;"Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios";0,210154158714432
"3316";"MAIPÚ";"13119";2021;"Porcentaje de cobertura de la red de ciclovía sobre la red vial";1,91
"3317";"MAIPÚ";"13119";2018;"Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF";0
"3318";"MAIPÚ";"13119";2019;"Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante";43,56
"3319";"MAIPÚ";"13119";2019;"Porcentaje de la población en situación de pobreza multidimensional";13,22
"3320";"MAIPÚ";"13119";2019;"Porcentaje de la población en situación de pobreza por ingresos";2,57
"3321";"MAIPÚ";"13119";2020;"Porcentaje de la superficie cubierta por vegetación densa";0,42
"3322";"MAIPÚ";"13119";2022;"Porcentaje de la superficie de campamentos respecto del área urbana";0,299236885157642
"3323";"MAIPÚ";"13119";2018;"Porcentaje de manzanas con veredas con buena calidad de pavimento";53,33
"3324";"MAIPÚ";"13119";2022;"Porcentaje de participación en las elecciones municipales por comuna";49,9053258688725
"3325";"MAIPÚ";"13119";2019;"Porcentaje de personas potencialmente expuestas a niveles de ruido diurno inaceptables (Ld > 65 dBA OCDE)";10,61
"3326";"MAIPÚ";"13119";2019;"Porcentaje de personas potencialmente expuestas a niveles de ruido nocturno inaceptables (Ln > 55 dBA OCDE)";18,24
"3327";"MAIPÚ";"13119";2019;"Porcentaje de población atendida por el sistema de parques públicos";99,58
"3328";"MAIPÚ";"13119";2019;"Porcentaje de población atendida por el sistema de plazas públicas";97,09
"3329";"MAIPÚ";"13119";2018;"Porcentaje de población atendida por la red de ciclovías";53,82
"3330";"MAIPÚ";"13119";2022;"Porcentaje de residuos municipales valorizados";1,08893710935355
"3331";"MAIPÚ";"13119";2018;"Porcentaje de unidades vecinales de la comuna que tienen entre 20% y 60% de hogares vulnerables";85,1851851851852
"3332";"MAIPÚ";"13119";2021;"Porcentaje de viajes originados  inferiores a 5 kilómetros";61,904693984982
"3333";"MAIPÚ";"13119";2018;"Porcentaje de viviendas con situación de allegamiento externo";1,69
"3334";"MAIPÚ";"13119";2018;"Porcentaje de viviendas en situación de hacinamiento";4,8
"3335";"MAIPÚ";"13119";2018;"Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos";6,81
"3336";"MAIPÚ";"13119";2022;"Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales";0,524394632666701
"3337";"MAIPÚ";"13119";2019;"Promedio de intersecciones relevantes cada 1,44 km²";49,08
"3338";"MAIPÚ";"13119";2019;"Proporción de viajes con una duración mayor o igual a 45 minutos";29,88
"3339";"MAIPÚ";"13119";2019;"Proporción de viajes de estudio y trabajo con una duración mayor o igual a 45 minutos";43,46
"3340";"MAIPÚ";"13119";2019;"Proporción de viajes totales en transporte privado con una duración mayor o igual a 45 minutos";26,23
"3341";"MAIPÚ";"13119";2019;"Proporción de viajes totales en transporte público con una duración mayor o igual a 45 minutos";63,33
"3342";"MAIPÚ";"13119";2020;"Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica";1,33
"3343";"MAIPÚ";"13119";2019;"Relación entre el tiempo de viaje en hora punta respecto del tiempo de viaje fuera de hora punta";1,5
"3344";"MAIPÚ";"13119";2018;"Requerimiento de viviendas nuevas urbanas";6715
"3345";"MAIPÚ";"13119";2018;"Superficie de parques públicos por habitante que cumple estándar de distancia (3.000 metros)";2,05
"3346";"MAIPÚ";"13119";2018;"Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros)";3,57
"3347";"MAIPÚ";"13119";2018;"Superficie de áreas verdes públicas por habitante";5,5
"3348";"MAIPÚ";"13119";2021;"Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares";908,719362670343
"3349";"MAIPÚ";"13119";2021;"Tasa de conexiones residenciales fijas de internet por cada 100 habitantes";25,5062468645825
"3350";"MAIPÚ";"13119";2022;"Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes";90,3729656265153
"3351";"MAIPÚ";"13119";2022;"Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes";50,2489397012724
"3352";"MAIPÚ";"13119";2022;"Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes";95,1366265767888
"3353";"MAIPÚ";"13119";2018;"Tiempo de viaje en hora punta mañana";90
"3354";"MAIPÚ";"13119";2018;"Tiempo de viaje en transporte público en hora punta mañana";110
"3355";"MAIPÚ";"13119";2018;"Índice de segregación de la población vulnerable";0,22910921400917
"3356";"MAULE";"7105";2018;"Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes";6,19
"3357";"MAULE";"7105";2019;"Cantidad de luminarias cada 50 metros lineales de red vial";0
"3358";"MAULE";"7105";2018;"Cantidad de residuos eliminados con disposición final per cápita";2,40602708752301
"3359";"MAULE";"7105";2021;"Consumo de energía eléctrica per cápita no residencial";282,632544795974
"3360";"MAULE";"7105";2021;"Consumo de energía eléctrica per cápita residencial";651,840641728371
"3361";"MAULE";"7105";2021;"Densidad de hogares en campamentos";0
"3362";"MAULE";"7105";2018;"Densidad de oferta planificada de transporte público mayor en periodo punta mañana, por persona";1,96
"3363";"MAULE";"7105";2018;"Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos";0,03
"3364";"MAULE";"7105";2020;"Distancia a centros de salud primaria";1758,61
"3365";"MAULE";"7105";2020;"Distancia a establecimientos de educación básica";1266,29
"3366";"MAULE";"7105";2020;"Distancia a establecimientos de educación inicial";508,09
"3367";"MAULE";"7105";2018;"Distancia a paraderos de transporte público mayor";222
"3368";"MAULE";"7105";2019;"Distancia a parques públicos";1829,866356
"3369";"MAULE";"7105";2019;"Distancia a plazas públicas";195,67841
"3370";"MAULE";"7105";2018;"Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros";2510
"3371";"MAULE";"7105";2022;"Indisponibilidad de suministro eléctrico - indicador SAIDI anual";19,57921831
"3372";"MAULE";"7105";2018;"Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano";747,6
"3373";"MAULE";"7105";2021;"Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes";309,32461454627
"3374";"MAULE";"7105";2021;"Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes";12,8217456806744
"3375";"MAULE";"7105";2022;"Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias)";64,2980054647949
"3376";"MAULE";"7105";2020;"Porcentaje de  la superficie cubierta por vegetación total";35,01
"3377";"MAULE";"7105";2022;"Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios";0,191829558471465
"3378";"MAULE";"7105";2021;"Porcentaje de cobertura de la red de ciclovía sobre la red vial";0,46
"3379";"MAULE";"7105";2018;"Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF";4,33
"3380";"MAULE";"7105";2019;"Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante";34,1
"3381";"MAULE";"7105";2019;"Porcentaje de la población en situación de pobreza multidimensional";31,07
"3382";"MAULE";"7105";2019;"Porcentaje de la población en situación de pobreza por ingresos";11,03
"3383";"MAULE";"7105";2020;"Porcentaje de la superficie cubierta por vegetación densa";1,49
"3384";"MAULE";"7105";2021;"Porcentaje de la superficie de campamentos respecto del área urbana";0
"3385";"MAULE";"7105";2018;"Porcentaje de manzanas con veredas con buena calidad de pavimento";49,18
"3386";"MAULE";"7105";2022;"Porcentaje de participación en las elecciones municipales por comuna";48,8298132593982
"3387";"MAULE";"7105";2019;"Porcentaje de población atendida por el sistema de parques públicos";65,73
"3388";"MAULE";"7105";2019;"Porcentaje de población atendida por el sistema de plazas públicas";88,22
"3389";"MAULE";"7105";2018;"Porcentaje de población atendida por la red de ciclovías";30,08
"3390";"MAULE";"7105";2018;"Porcentaje de unidades vecinales de la comuna que tienen entre 20% y 60% de hogares vulnerables";50
"3391";"MAULE";"7105";2018;"Porcentaje de viviendas con situación de allegamiento externo";0,56
"3392";"MAULE";"7105";2018;"Porcentaje de viviendas en situación de hacinamiento";9,36
"3393";"MAULE";"7105";2018;"Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos";13,33
"3394";"MAULE";"7105";2022;"Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales";0,258851035404142
"3395";"MAULE";"7105";2019;"Promedio de intersecciones relevantes cada 1,44 km²";7,1
"3396";"MAULE";"7105";2020;"Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica";0,5
"3397";"MAULE";"7105";2018;"Requerimiento de viviendas nuevas urbanas";351
"3398";"MAULE";"7105";2018;"Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros)";6,39
"3399";"MAULE";"7105";2018;"Superficie de áreas verdes públicas por habitante";5,6
"3400";"MAULE";"7105";2021;"Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares";236,44010142866
"3401";"MAULE";"7105";2021;"Tasa de conexiones residenciales fijas de internet por cada 100 habitantes";6,12719171715229
"3402";"MAULE";"7105";2022;"Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes";66,9491001298782
"3403";"MAULE";"7105";2022;"Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes";65,2483146762323
"3404";"MAULE";"7105";2022;"Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes";35,4072608077185
"3405";"MAULE";"7105";2018;"Índice de segregación de la población vulnerable";0,376871074166431
"3406";"MELIPILLA";"13501";2018;"Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes";10,44
"3407";"MELIPILLA";"13501";2022;"Cantidad de residuos eliminados con disposición final per cápita";1,15070826706302
"3408";"MELIPILLA";"13501";2021;"Consumo de energía eléctrica per cápita no residencial";587,662544599698
"3409";"MELIPILLA";"13501";2021;"Consumo de energía eléctrica per cápita residencial";670,385487449488
"3410";"MELIPILLA";"13501";2021;"Densidad de hogares en campamentos";0
"3411";"MELIPILLA";"13501";2018;"Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos";0,02
"3412";"MELIPILLA";"13501";2020;"Distancia a centros de salud primaria";916,45
"3413";"MELIPILLA";"13501";2020;"Distancia a establecimientos de educación básica";599,44
"3414";"MELIPILLA";"13501";2020;"Distancia a establecimientos de educación inicial";493,19
"3415";"MELIPILLA";"13501";2019;"Distancia a parques públicos";1653,124463
"3416";"MELIPILLA";"13501";2019;"Distancia a plazas públicas";345,585876
"3417";"MELIPILLA";"13501";2018;"Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros";1685
"3418";"MELIPILLA";"13501";2022;"Indisponibilidad de suministro eléctrico - indicador SAIDI anual";23,57409117
"3419";"MELIPILLA";"13501";2018;"Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano";25,6
"3420";"MELIPILLA";"13501";2018;"Número de microbasurales por cada 10.000 habitantes";3,75
"3421";"MELIPILLA";"13501";2021;"Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes";161,358751973515
"3422";"MELIPILLA";"13501";2021;"Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes";9,04165420541247
"3423";"MELIPILLA";"13501";2022;"Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias)";57,529081432423
"3424";"MELIPILLA";"13501";2019;"Partición modal del transporte público (número de viajes en transporte público respecto al número total de viajes)";30,5
"3425";"MELIPILLA";"13501";2019;"Partición modal del transporte sustentable (suma de viajes en transporte público, caminata y bicicleta respecto al número total de viajes)";73,7
"3426";"MELIPILLA";"13501";2020;"Población estimada de migrantes internacionales por comuna";11889
"3427";"MELIPILLA";"13501";2020;"Porcentaje de  la superficie cubierta por vegetación total";43,33
"3428";"MELIPILLA";"13501";2022;"Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios";0,124624500586973
"3429";"MELIPILLA";"13501";2021;"Porcentaje de cobertura de la red de ciclovía sobre la red vial";2,37
"3430";"MELIPILLA";"13501";2018;"Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF";0,02
"3431";"MELIPILLA";"13501";2019;"Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante";11,93
